,ChildID,ChildEthnicity,ChildLanguage,ChildRace,ChildFlags,ChildDateofBirth,Age (as of current day),Center,Best Interest,In Attendance,Other,Sick,Unexcused Absence,FD,PD,Total Attendance,Total Absence,Total Days,Attendance Rate
1868,57665,Not Hispanic or Latino,07 -- Mandarin (Phutonghua),['Asian'],['Preschool'],02/23/2014,8,Paul Miller,6,227.0,1,12,0,246.0,0.0,227.0,19,246.0,0.9227642276422764
1869,57667,Not Hispanic or Latino,00 -- English,['American Indian or Alaskan Native'],[nan],04/10/2013,9,Pioneer,9,8.0,2,2,0,0.0,21.0,8.0,13,21.0,0.3809523809523809
1870,57668,Not Hispanic or Latino,00 -- English,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",01/27/2015,7,Pioneer,9,156.0,1,66,5,0.0,237.0,156.0,81,237.0,0.6582278481012658
1871,57674,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],03/15/2014,8,Schilling,12,181.0,6,47,0,246.0,0.0,181.0,65,246.0,0.7357723577235772
1872,57676,Not Hispanic or Latino,00 -- English,['Asian'],[nan],11/18/2014,7,Schilling,3,18.0,0,0,0,21.0,0.0,18.0,3,21.0,0.8571428571428571
1873,57680,Not Hispanic or Latino,07 -- Mandarin (Phutonghua),['Asian'],[nan],04/30/2014,8,Paul Miller,11,221.0,1,10,3,246.0,0.0,221.0,25,246.0,0.8983739837398373
1874,57681,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/17/2013,9,Hillview,3,13.0,2,3,0,0.0,21.0,13.0,8,21.0,0.6190476190476191
1875,57685,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],12/13/2013,8,Washington Hospital,14,169.0,8,20,3,214.0,0.0,169.0,45,214.0,0.7897196261682243
1876,57686,Not Hispanic or Latino,00 -- English,"['Caucasian', 'Asian']",[nan],04/19/2013,9,Delaine Eastin,0,16.0,0,5,0,0.0,21.0,16.0,5,21.0,0.7619047619047619
1877,57688,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'Preschool']",07/23/2014,8,Schilling,4,226.0,1,15,0,246.0,0.0,226.0,20,246.0,0.91869918699187
1878,57695,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'Inactive:  Head Start Santa Clara County']",02/19/2013,9,Arbuckle,3,17.0,0,1,0,0.0,21.0,17.0,4,21.0,0.8095238095238095
1879,57697,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/29/2014,8,Schilling,3,204.0,1,38,0,0.0,246.0,204.0,42,246.0,0.8292682926829268
1880,57698,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/15/2012,10,Schilling,0,36.0,0,1,0,37.0,0.0,36.0,1,37.0,0.972972972972973
1881,57699,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/22/2014,8,Schilling,6,228.0,1,11,0,246.0,0.0,228.0,18,246.0,0.926829268292683
1882,57701,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/08/2013,9,Sharon Jones,0,20.0,0,1,0,0.0,21.0,20.0,1,21.0,0.9523809523809524
1883,57706,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/06/2013,9,Eden Youth,2,9.0,0,10,0,0.0,21.0,9.0,12,21.0,0.4285714285714285
1884,57709,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/29/2013,9,Valley Medical Center,1,33.0,0,0,0,34.0,0.0,33.0,1,34.0,0.9705882352941176
1885,57710,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],04/09/2015,7,Valley Medical Center,0,139.0,50,37,0,226.0,0.0,139.0,87,226.0,0.6150442477876106
1886,57715,Not Hispanic or Latino,00 -- English,['Asian'],[nan],04/11/2013,9,Paul Miller,0,21.0,0,0,0,0.0,21.0,21.0,0,21.0,1.0
1887,57716,Not Hispanic or Latino,00 -- English,"['Caucasian', 'Native Hawaiian or Other Pacific Islander']",[nan],06/22/2013,9,Delaine Eastin,10,20.0,3,3,5,41.0,0.0,20.0,21,41.0,0.4878048780487805
1888,57717,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Preschool', 'Limited English']",07/06/2013,9,Amador,1,38.0,5,0,0,44.0,0.0,38.0,6,44.0,0.8636363636363636
1889,57719,Hispanic or Latino,00 -- English,"['Caucasian', 'Native Hawaiian or Other Pacific Islander']",[nan],01/01/2013,9,Washington Hospital,3,31.0,0,0,0,34.0,0.0,31.0,3,34.0,0.9117647058823528
1890,57721,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/27/2014,8,Graham,0,205.0,1,28,0,0.0,234.0,205.0,29,234.0,0.8760683760683761
1891,57724,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/09/2014,8,Schilling,2,235.0,2,7,0,246.0,0.0,235.0,11,246.0,0.9552845528455284
1892,57727,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/23/2014,8,Paul Miller,0,239.0,1,6,0,246.0,0.0,239.0,7,246.0,0.9715447154471544
1893,57729,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Infant/Toddler', 'Inactive:  Head Start Alameda County', 'Shelter-In-Place']",12/25/2014,7,Castlemont,9,217.0,3,17,0,246.0,0.0,217.0,29,246.0,0.8821138211382114
1894,57730,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/29/2014,8,Paul Miller,7,206.0,1,25,0,239.0,0.0,206.0,33,239.0,0.8619246861924686
1895,57732,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/11/2015,6,Marie Kaiser,0,1.0,10,0,3,14.0,0.0,1.0,13,14.0,0.0714285714285714
1896,57735,Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],[nan],08/10/2015,7,Decoto,34,102.0,79,31,0,246.0,0.0,102.0,144,246.0,0.4146341463414634
1897,57736,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/11/2014,8,Emerald Vista,0,228.0,2,16,0,246.0,0.0,228.0,18,246.0,0.926829268292683
1898,57740,Hispanic or Latino,00 -- English,[nan],[nan],07/26/2015,7,Esther Hobbs,1,9.0,0,0,0,10.0,0.0,9.0,1,10.0,0.9
1899,57742,Hispanic or Latino,00 -- English,['Caucasian'],[nan],11/20/2014,7,Washington Hospital,15,218.0,1,17,0,251.0,0.0,218.0,33,251.0,0.8685258964143426
1900,57743,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/09/2013,9,Washington Hospital,7,33.0,0,1,0,41.0,0.0,33.0,8,41.0,0.8048780487804879
1901,57744,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/03/2013,9,Holbrook,7,11.0,0,3,0,0.0,21.0,11.0,10,21.0,0.5238095238095238
1902,57747,Hispanic or Latino,00 -- English,['Caucasian'],['Preschool'],07/22/2014,8,Bay,0,198.0,1,42,0,0.0,241.0,198.0,43,241.0,0.8215767634854771
1903,57750,Hispanic or Latino,00 -- English,['Caucasian'],[nan],11/20/2013,8,Esther Hobbs,10,217.0,2,17,0,246.0,0.0,217.0,29,246.0,0.8821138211382114
1904,57754,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],08/26/2013,9,Holbrook,6,6.0,0,9,0,0.0,21.0,6.0,15,21.0,0.2857142857142857
1905,57756,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/06/2014,8,Amador,2,223.0,1,20,0,246.0,0.0,223.0,23,246.0,0.9065040650406504
1906,57760,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],[nan],06/27/2013,9,Cesar Chavez,0,13.0,0,1,0,0.0,14.0,13.0,1,14.0,0.9285714285714286
1907,57763,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/21/2013,9,Amador,0,30.0,0,4,0,34.0,0.0,30.0,4,34.0,0.8823529411764706
1908,57764,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/15/2014,8,Goss,2,230.0,1,13,0,0.0,246.0,230.0,16,246.0,0.934959349593496
1909,57765,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],08/18/2015,7,Goss,1,228.0,1,16,0,0.0,246.0,228.0,18,246.0,0.926829268292683
1910,57767,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/04/2014,8,Eden Palms,0,232.0,1,13,0,246.0,0.0,232.0,14,246.0,0.943089430894309
1911,57769,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],05/14/2014,8,Amador,1,220.0,1,24,0,246.0,0.0,220.0,26,246.0,0.8943089430894309
1912,57770,Not Hispanic or Latino,00 -- English,['Black or African American'],['Preschool'],07/11/2013,9,Amador,1,16.0,0,4,0,0.0,21.0,16.0,5,21.0,0.7619047619047619
1913,57775,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],[nan],05/26/2014,8,Meyer,5,174.0,1,66,0,0.0,246.0,174.0,72,246.0,0.7073170731707317
1914,57778,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],03/03/2014,8,Decoto,3,63.0,1,3,0,70.0,0.0,63.0,7,70.0,0.9
1915,57778,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],03/03/2014,8,Logan,2,164.0,3,5,0,174.0,0.0,164.0,10,174.0,0.942528735632184
1916,57780,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'Preschool']",11/26/2013,8,Glen Berry,15,197.0,1,23,0,236.0,0.0,197.0,39,236.0,0.8347457627118644
1917,57781,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",06/06/2016,6,Glen Berry,0,7.0,0,13,0,20.0,0.0,7.0,13,20.0,0.35
1918,57785,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/27/2014,8,Glen Berry,0,234.0,1,11,0,246.0,0.0,234.0,12,246.0,0.951219512195122
1919,57787,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],12/15/2012,9,Eden Palms,1,13.0,0,0,0,14.0,0.0,13.0,1,14.0,0.9285714285714286
1920,57790,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/11/2013,9,Glen Berry,0,12.0,0,0,0,12.0,0.0,12.0,0,12.0,1.0
1921,57791,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],"['Inactive:  Head Start Santa Clara County', 'Shelter-In-Place', 'Limited English']",05/30/2015,7,Unidos,2,191.0,1,52,0,246.0,0.0,191.0,55,246.0,0.7764227642276422
1922,57792,Not Hispanic or Latino,00 -- English,['Asian'],[nan],10/25/2013,9,Unidos,2,205.0,1,38,0,246.0,0.0,205.0,41,246.0,0.8333333333333334
1923,57794,Hispanic or Latino,00 -- English,['Caucasian'],['Preschool'],04/24/2014,8,Amador,12,124.0,4,45,8,193.0,0.0,124.0,69,193.0,0.6424870466321243
1924,57794,Hispanic or Latino,00 -- English,['Caucasian'],['Preschool'],04/24/2014,8,Logan,10,21.0,3,7,3,44.0,0.0,21.0,23,44.0,0.4772727272727273
1925,57795,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Inactive:  Head Start Santa Clara County', 'Limited English', 'Preschool']",04/11/2014,8,Arbuckle,6,141.0,1,14,0,0.0,162.0,141.0,21,162.0,0.8703703703703703
1926,57795,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Inactive:  Head Start Santa Clara County', 'Limited English', 'Preschool']",04/11/2014,8,Unidos,0,55.0,0,2,0,57.0,0.0,55.0,2,57.0,0.9649122807017544
1927,57796,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],08/21/2014,8,Meadowfair,10,219.0,1,11,5,0.0,246.0,219.0,27,246.0,0.8902439024390244
1928,57797,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/12/2012,9,Meadowfair,0,21.0,0,0,0,0.0,21.0,21.0,0,21.0,1.0
1929,57800,Not Hispanic or Latino,00 -- English,['Asian'],[nan],08/11/2014,8,Decoto,11,172.0,21,33,9,0.0,246.0,172.0,74,246.0,0.6991869918699187
1930,57801,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/17/2013,9,Ryan,0,26.0,0,5,0,31.0,0.0,26.0,5,31.0,0.8387096774193549
1931,57802,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/20/2013,9,Glen Berry,10,0.0,0,0,11,21.0,0.0,0.0,21,21.0,0.0
1932,57809,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],02/22/2014,8,Arbuckle,2,230.0,1,13,0,246.0,0.0,230.0,16,246.0,0.934959349593496
1933,57811,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],01/14/2014,8,Eden Palms,1,225.0,1,19,0,246.0,0.0,225.0,21,246.0,0.9146341463414634
1934,57812,Not Hispanic or Latino,00 -- English,['Black or African American'],['Preschool'],09/07/2013,9,Logan,10,131.0,4,20,4,169.0,0.0,131.0,38,169.0,0.7751479289940828
1935,57814,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'IEP']",09/11/2014,8,Amador,1,195.0,1,20,0,217.0,0.0,195.0,22,217.0,0.8986175115207373
1936,57814,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'IEP']",09/11/2014,8,Decoto,0,25.0,2,2,0,29.0,0.0,25.0,4,29.0,0.8620689655172413
1937,57817,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/07/2013,9,Unidos,1,18.0,0,0,0,19.0,0.0,18.0,1,19.0,0.9473684210526316
1938,57820,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],01/06/2014,8,Cesar Chavez,2,147.0,8,55,5,0.0,217.0,147.0,70,217.0,0.6774193548387096
1939,57821,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],09/26/2012,10,Unidos,4,15.0,0,0,0,19.0,0.0,15.0,4,19.0,0.7894736842105263
1940,57823,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],10/20/2013,9,Meadowfair,4,185.0,13,34,0,0.0,236.0,185.0,51,236.0,0.7838983050847458
1941,57825,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/02/2013,9,Logan,10,17.0,2,1,6,36.0,0.0,17.0,19,36.0,0.4722222222222222
1942,57826,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],09/22/2013,9,Unidos,5,32.0,2,0,0,39.0,0.0,32.0,7,39.0,0.8205128205128205
1943,57829,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Preschool', 'Limited English']",07/14/2013,9,Decoto,0,14.0,2,3,2,0.0,21.0,14.0,7,21.0,0.6666666666666666
1944,57835,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/28/2015,6,Castlemont,10,225.0,3,8,0,246.0,0.0,225.0,21,246.0,0.9146341463414634
1945,57840,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/31/2014,8,Amador,2,192.0,1,9,3,207.0,0.0,192.0,15,207.0,0.927536231884058
1946,57840,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/31/2014,8,Decoto,1,23.0,2,13,0,39.0,0.0,23.0,16,39.0,0.5897435897435898
1947,57841,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/10/2014,8,Decoto,14,158.0,21,39,9,0.0,241.0,158.0,83,241.0,0.6556016597510373
1948,57843,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],04/13/2014,8,Unidos,1,236.0,1,8,0,246.0,0.0,236.0,10,246.0,0.959349593495935
1949,57846,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",09/22/2015,7,FH,0,197.0,0,0,0,197.0,0.0,197.0,0,197.0,1.0
1950,57847,Hispanic or Latino,02 -- Vietnamese,['Asian'],[nan],12/15/2013,8,Guy Emanuele,10,203.0,3,22,8,0.0,246.0,203.0,43,246.0,0.8252032520325203
1951,57848,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/05/2014,8,Washington Hospital,13,182.0,0,35,0,230.0,0.0,182.0,48,230.0,0.7913043478260869
1952,57849,Not Hispanic or Latino,00 -- English,['Asian'],[nan],03/15/2013,9,Delaine Eastin,0,23.0,0,0,0,23.0,0.0,23.0,0,23.0,1.0
1953,57850,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/05/2014,8,Arbuckle,0,235.0,1,10,0,246.0,0.0,235.0,11,246.0,0.9552845528455284
1954,57851,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Infant/Toddler', 'Inactive:  Head Start Santa Clara County']",10/07/2016,6,Arbuckle,2,229.0,1,13,1,246.0,0.0,229.0,17,246.0,0.9308943089430894
1955,57852,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],04/10/2015,7,Arbuckle,0,231.0,1,14,0,246.0,0.0,231.0,15,246.0,0.9390243902439024
1956,57855,Hispanic or Latino,00 -- English,['Caucasian'],"['Inactive:  Head Start Santa Clara County', 'Inclusion Program']",07/17/2014,8,Hubbard,4,160.0,1,37,0,0.0,202.0,160.0,42,202.0,0.7920792079207921
1957,57857,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/19/2014,8,Cureton,0,102.0,11,34,0,0.0,147.0,102.0,45,147.0,0.6938775510204082
1958,57861,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],01/15/2014,8,Corvallis,11,196.0,1,33,0,0.0,241.0,196.0,45,241.0,0.8132780082987552
1959,57864,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",11/25/2016,5,FH,0,245.0,0,3,0,248.0,0.0,245.0,3,248.0,0.9879032258064516
1960,57865,Hispanic or Latino,00 -- English,['Caucasian'],[nan],03/28/2014,8,Hillview,8,2.0,2,0,0,0.0,12.0,2.0,10,12.0,0.1666666666666666
1961,57866,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Inactive:  Head Start Santa Clara County', 'Limited English']",02/21/2014,8,Unidos,3,212.0,1,30,0,246.0,0.0,212.0,34,246.0,0.8617886178861789
1962,57868,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/02/2014,8,Corvallis,9,195.0,1,36,0,0.0,241.0,195.0,46,241.0,0.8091286307053942
1963,57870,Not Hispanic or Latino,00 -- English,"['Caucasian', 'Black or African American']",[nan],10/29/2016,5,FH,0,239.0,0,9,0,248.0,0.0,239.0,9,248.0,0.9637096774193548
1964,57872,Not Hispanic or Latino,00 -- English,['Asian'],[nan],04/26/2014,8,Guy Emanuele,5,199.0,3,39,0,0.0,246.0,199.0,47,246.0,0.8089430894308943
1965,57873,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/03/2014,8,Dorsa,2,173.0,1,70,0,0.0,246.0,173.0,73,246.0,0.7032520325203252
1966,57875,Hispanic or Latino,00 -- English,['Caucasian'],[nan],11/24/2013,8,Dorsa,3,25.0,0,4,0,0.0,32.0,25.0,7,32.0,0.78125
1967,57876,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Inactive:  Head Start Santa Clara County', 'Limited English']",04/02/2013,9,Hubbard,0,16.0,0,5,0,0.0,21.0,16.0,5,21.0,0.7619047619047619
1968,57879,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/26/2014,8,Eden Palms,4,229.0,1,11,1,246.0,0.0,229.0,17,246.0,0.9308943089430894
1969,57880,Not Hispanic or Latino,00 -- English,['Asian'],[nan],05/25/2014,8,Pioneer,0,226.0,3,17,0,0.0,246.0,226.0,20,246.0,0.91869918699187
1970,57882,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/27/2013,8,Unidos,10,4.0,0,18,2,34.0,0.0,4.0,30,34.0,0.1176470588235294
1971,57885,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/19/2013,8,Valley Medical Center,10,44.0,5,56,0,115.0,0.0,44.0,71,115.0,0.3826086956521739
1972,57886,Hispanic or Latino,00 -- English,['Caucasian'],[nan],09/21/2013,9,Hubbard,11,138.0,1,65,0,0.0,215.0,138.0,77,215.0,0.641860465116279
1973,57888,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],05/30/2014,8,Unidos,1,222.0,1,22,0,246.0,0.0,222.0,24,246.0,0.902439024390244
1974,57891,Hispanic or Latino,00 -- English,['Caucasian'],[nan],11/18/2013,8,Cureton,10,3.0,0,8,0,0.0,21.0,3.0,18,21.0,0.1428571428571428
1975,57894,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",05/24/2017,5,FH,9,189.0,1,5,0,204.0,0.0,189.0,15,204.0,0.9264705882352942
1976,57895,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/18/2013,9,Eden Palms,2,8.0,0,4,0,14.0,0.0,8.0,6,14.0,0.5714285714285714
1977,57899,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/13/2013,9,Hubbard,0,27.0,0,7,0,0.0,34.0,27.0,7,34.0,0.7941176470588235
1978,57900,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/17/2014,8,Hubbard,1,172.0,1,31,0,0.0,205.0,172.0,33,205.0,0.8390243902439024
1979,57901,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],"['Preschool', 'Limited English']",06/21/2013,9,Cesar Chavez,2,19.0,0,0,0,0.0,21.0,19.0,2,21.0,0.9047619047619048
1980,57904,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/15/2013,9,Arbuckle,1,19.0,0,1,0,0.0,21.0,19.0,2,21.0,0.9047619047619048
1981,57914,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/27/2014,8,Cesar Chavez,9,213.0,1,23,0,0.0,246.0,213.0,33,246.0,0.8658536585365854
1982,57917,Hispanic or Latino,00 -- English,['Caucasian'],[nan],09/18/2015,7,FH,0,246.0,0,2,0,248.0,0.0,246.0,2,248.0,0.9919354838709676
1983,57918,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],07/22/2013,9,Kitayama,4,13.0,2,2,0,0.0,21.0,13.0,8,21.0,0.6190476190476191
1984,57921,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],07/29/2015,7,Cesar Chavez,12,204.0,1,27,2,0.0,246.0,204.0,42,246.0,0.8292682926829268
1985,57922,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Preschool', 'State Preschool']",02/24/2014,8,Cesar Chavez,12,205.0,1,26,2,0.0,246.0,205.0,41,246.0,0.8333333333333334
1986,57930,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],11/09/2013,8,Ryan,7,24.0,0,1,0,32.0,0.0,24.0,8,32.0,0.75
1987,57931,Not Hispanic or Latino,05 -- Phlipino (Tagalong),['Asian'],"['Preschool', 'Limited English']",03/23/2014,8,Hillview,24,161.0,3,35,23,0.0,246.0,161.0,85,246.0,0.6544715447154471
1988,57941,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/13/2014,8,Cesar Chavez,0,0.0,4,0,0,0.0,4.0,0.0,4,4.0,0.0
1989,57943,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/18/2015,7,FH,0,247.0,0,1,0,248.0,0.0,247.0,1,248.0,0.995967741935484
1990,57944,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",11/11/2016,5,FH,0,247.0,0,1,0,248.0,0.0,247.0,1,248.0,0.995967741935484
1991,57946,Not Hispanic or Latino,00 -- English,['Asian'],[nan],02/21/2014,8,Arbuckle,0,16.0,0,5,11,0.0,32.0,16.0,16,32.0,0.5
1992,57947,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],03/15/2014,8,Decoto,4,227.0,11,4,0,0.0,246.0,227.0,19,246.0,0.9227642276422764
1993,57952,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/15/2014,8,Eden Palms,18,173.0,1,27,4,223.0,0.0,173.0,50,223.0,0.7757847533632287
1994,57956,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/14/2013,8,Cesar Chavez,10,7.0,5,6,6,0.0,34.0,7.0,27,34.0,0.2058823529411764
1995,57958,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/11/2014,8,Dorsa,0,132.0,6,16,0,0.0,154.0,132.0,22,154.0,0.8571428571428571
1996,57959,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/09/2016,6,Valley Medical Center,6,236.0,1,7,0,250.0,0.0,236.0,14,250.0,0.944
1997,57965,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/02/2014,8,Washington Hospital,11,189.0,2,49,0,251.0,0.0,189.0,62,251.0,0.7529880478087649
1998,57966,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],[nan],09/20/2013,9,Paul Miller,2,26.0,7,13,0,48.0,0.0,26.0,22,48.0,0.5416666666666666
1999,57968,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/05/2014,8,Emerald Vista,9,194.0,2,31,0,236.0,0.0,194.0,42,236.0,0.8220338983050848
2000,57970,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/27/2013,9,Emerald Vista,0,21.0,0,0,0,0.0,21.0,21.0,0,21.0,1.0
2001,57971,Not Hispanic or Latino,00 -- English,['Asian'],[nan],01/04/2014,8,Emerald Vista,18,186.0,2,40,0,0.0,246.0,186.0,60,246.0,0.7560975609756098
2002,57973,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/22/2014,8,Cox,10,210.0,3,17,4,0.0,244.0,210.0,34,244.0,0.860655737704918
2003,57975,Not Hispanic or Latino,00 -- English,['Asian'],['Admissions Agreement #16 (check box if Yes)'],02/28/2016,6,Washington Hospital,0,251.0,0,0,0,251.0,0.0,251.0,0,251.0,1.0
2004,57982,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/19/2013,9,Linda Vista,1,9.0,0,6,5,21.0,0.0,9.0,12,21.0,0.4285714285714285
2005,57983,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/24/2014,8,Cesar Chavez,5,0.0,0,0,0,0.0,5.0,0.0,5,5.0,0.0
2006,57985,Not Hispanic or Latino,00 -- English,['Asian'],[nan],11/21/2013,8,Meyer,10,42.0,0,4,3,0.0,59.0,42.0,17,59.0,0.711864406779661
2007,57986,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/02/2014,8,Holbrook,12,224.0,1,8,1,246.0,0.0,224.0,22,246.0,0.9105691056910568
2008,57987,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/30/2013,9,Holbrook,1,29.0,0,0,0,30.0,0.0,29.0,1,30.0,0.9666666666666668
2009,57990,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],05/22/2014,8,Baldwin Park,6,95.0,2,20,0,123.0,0.0,95.0,28,123.0,0.7723577235772358
2010,57991,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/08/2013,8,Hubbard,3,0.0,0,18,0,0.0,21.0,0.0,21,21.0,0.0
2011,57994,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Shelter-In-Place', 'Preschool', 'Limited English']",10/02/2014,8,Baldwin Park,3,229.0,1,13,0,246.0,0.0,229.0,17,246.0,0.9308943089430894
2012,58004,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],03/06/2015,7,FH,7,218.0,1,22,0,248.0,0.0,218.0,30,248.0,0.8790322580645161
